No,eda,No用,大分類,属性,色,パワー,補正,強化,強化補正,オートアクティブ,その他補正項目,その他補正値,スキル名
337,2,"Xmas木兎光太郎ICONIC","レシーブ","ダイブ","銅",29,0,0,0,"","発動率","15〜59.1",""
338,2,"制服木兎光太郎ICONIC","レシーブ","ダイブ","銅",29,0,0,0,"","発動率","15〜59.1",""
339,2,"キャンプ木兎光太郎ICONIC","レシーブ","ダイブ","銅",29,0,0,0,"","発動率","15〜59.1",""
341,2,"焼き芋木兎光太郎ICONIC","レシーブ","ダイブ","銅",29,0,0,0,"","発動率","15〜59.1",""
342,2,"3周年木兎光太郎ICONIC","レシーブ","ダイブ","銅",30,0,0,0,"","発動率","15〜59.1",""
343,2,"ユニフォーム木葉秋紀ICONIC","レシーブ","ダイブ","銅",30,0,0,0,"","発動率","15〜59.1",""
344,2,"探偵木葉秋紀ICONIC","レシーブ","ダイブ","銅",30,0,0,0,"","発動率","15〜59.1",""
346,2,"路地裏2木葉秋紀ICONIC","レシーブ","ダイブ","銅",30,0,0,0,"","発動率","15〜59.1",""
348,2,"ユニフォーム猿杙大和ICONIC","レシーブ","ダイブ","銅",25,0,0,0,"","発動率","15〜59.1",""
349,2,"ハロウィン猿杙大和ICONIC","レシーブ","ダイブ","銅",25,0,0,0,"","発動率","15〜59.1",""
352,2,"ユニフォーム尾長渉ICONIC","レシーブ","ダイブ","銅",25,0,0,0,"","発動率","15〜59.1",""
353,2,"ユニフォーム鷲尾辰生ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
354,2,"ハロウィン鷲尾辰生ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
355,2,"ユニフォーム赤葦京治ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
356,2,"夏祭り赤葦京治ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
357,2,"制服赤葦京治ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
358,2,"バーガー赤葦京治ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
359,2,"仮装赤葦京治ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
361,2,"焼き芋赤葦京治ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
366,2,"ユニフォーム当間義友ICONIC","レシーブ","ダイブ","銅",27,0,0,0,"","発動率","15〜59.1",""
367,2,"ユニフォーム越後栄ICONIC","レシーブ","ダイブ","銅",29,0,0,0,"","発動率","15〜59.1",""
369,2,"ユニフォーム丸山一喜ICONIC","レシーブ","ダイブ","銅",27,0,0,0,"","発動率","15〜59.1",""
370,2,"ユニフォーム舞子侑志ICONIC","レシーブ","ダイブ","銅",24,0,0,0,"","発動率","15〜59.1",""
371,2,"ユニフォーム寺泊基希ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
372,2,"ユニフォーム星海光来ICONIC","レシーブ","ダイブ","銅",33,0,0,0,"","発動率","15〜59.1",""
373,2,"文化祭星海光来ICONIC","レシーブ","ダイブ","銅",33,0,0,0,"","発動率","15〜59.1",""
374,2,"サバゲ星海光来ICONIC","レシーブ","ダイブ","銅",33,0,0,0,"","発動率","15〜59.1",""
375,2,"花火星海光来ICONIC","レシーブ","ダイブ","銅",33,0,0,0,"","発動率","15〜59.1",""
376,2,"新年2星海光来ICONIC","レシーブ","ダイブ","銅",33,0,0,0,"","発動率","15〜59.1",""
381,2,"ユニフォーム佐久早聖臣ICONIC","レシーブ","ダイブ","銅",33,0,0,0,"","発動率","15〜59.1",""
382,2,"サバゲ佐久早聖臣ICONIC","レシーブ","ダイブ","銅",33,0,0,0,"","発動率","15〜59.1",""
383,2,"新年2佐久早聖臣ICONIC","レシーブ","ダイブ","銅",33,0,0,0,"","発動率","15〜59.1",""
384,2,"和装体験佐久早聖臣ICONIC","レシーブ","ダイブ","銅",33,0,0,0,"","発動率","15〜59.1",""
388,2,"ユニフォーム大将優ICONIC","レシーブ","ダイブ","銅",33,0,0,0,"","発動率","15〜59.1",""
389,2,"新年大将優ICONIC","レシーブ","ダイブ","銅",33,0,0,0,"","発動率","15〜59.1",""
390,2,"カンフー大将優ICONIC","レシーブ","ダイブ","銅",33,0,0,0,"","発動率","15〜59.1",""
391,2,"妖大将優ICONIC","レシーブ","ダイブ","銅",33,0,0,0,"","発動率","15〜59.1",""
392,2,"ユニフォーム沼井和馬ICONIC","レシーブ","ダイブ","銅",29,0,0,0,"","発動率","15〜59.1",""
393,2,"ユニフォーム潜尚保ICONIC","レシーブ","ダイブ","銅",27,0,0,0,"","発動率","15〜59.1",""
394,2,"バーガー潜尚保ICONIC","レシーブ","ダイブ","銅",27,0,0,0,"","発動率","15〜59.1",""
395,2,"寝正月潜尚保ICONIC","レシーブ","ダイブ","銅",28,0,0,0,"","発動率","15〜59.1",""
399,2,"ユニフォーム先島伊澄ICONIC","レシーブ","ダイブ","銅",27,0,0,0,"","発動率","15〜59.1",""
400,2,"ユニフォーム背黒晃彦ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
402,2,"ユニフォーム白峰周ICONIC","レシーブ","ダイブ","銅",29,0,0,0,"","発動率","15〜59.1",""
404,2,"ユニフォーム金沢伊織ICONIC","レシーブ","ダイブ","銅",25,0,0,0,"","発動率","15〜59.1",""
405,2,"ユニフォーム志賀智也ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
408,2,"ユニフォーム山代総司ICONIC","レシーブ","ダイブ","銅",27,0,0,0,"","発動率","15〜59.1",""
6,3,"ジャージ日向翔陽ICONIC","レシーブ","ダイブ","銅",28,0,0,0,"","発動率","15〜59.1",""
37,3,"ユニフォーム西谷夕ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
38,3,"制服西谷夕ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
50,3,"ユニフォーム澤村大地ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
51,3,"プール掃除澤村大地ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
52,3,"文化祭澤村大地ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
53,3,"RPG澤村大地ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
54,3,"新年2澤村大地ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
68,3,"ユニフォーム縁下力ICONIC","レシーブ","ダイブ","銅",29,0,0,0,"","発動率","15〜59.1",""
69,3,"探偵縁下力ICONIC","レシーブ","ダイブ","銅",29,0,0,0,"","発動率","15〜59.1",""
70,3,"RPG縁下力ICONIC","レシーブ","ダイブ","銅",29,0,0,0,"","発動率","15〜59.1",""
71,3,"花火縁下力ICONIC","レシーブ","ダイブ","銅",29,0,0,0,"","発動率","15〜59.1",""
72,3,"ユニフォーム木下久志ICONIC","レシーブ","ダイブ","銅",21,0,0,0,"","発動率","15〜59.1",""
73,3,"妖木下久志ICONIC","レシーブ","ダイブ","銅",21,0,0,0,"","発動率","15〜59.1",""
94,1,"ユニフォーム灰羽リエーフICONIC","レシーブ","ダイブ","銅",25,0,0,0,"","発動率","15〜59.1",""
95,1,"探偵灰羽リエーフICONIC","レシーブ","ダイブ","銅",25,0,0,0,"","発動率","15〜59.1",""
96,1,"路地裏灰羽リエーフICONIC","レシーブ","ダイブ","銅",25,0,0,0,"","発動率","15〜59.1",""
97,1,"文化祭2灰羽リエーフICONIC","レシーブ","ダイブ","銅",25,0,0,0,"","発動率","15〜59.1",""
98,1,"サバゲ2灰羽リエーフICONIC","レシーブ","ダイブ","銅",25,0,0,0,"","発動率","15〜59.1",""
99,3,"ユニフォーム夜久衛輔ICONIC","レシーブ","ダイブ","銅",34,0,0,0,"","発動率","15〜59.1",""
111,3,"新年山本猛虎ICONIC","レシーブ","ダイブ","銅",27,0,0,0,"","発動率","15〜59.1",""
112,3,"和装体験山本猛虎ICONIC","レシーブ","ダイブ","銅",27,0,0,0,"","発動率","15〜59.1",""
113,3,"ユニフォーム芝山優生ICONIC","レシーブ","ダイブ","銅",30,0,0,0,"","発動率","15〜59.1",""
119,3,"ユニフォーム青根高伸ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
120,3,"制服青根高伸ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
121,3,"プール掃除青根高伸ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
122,3,"キャンプ青根高伸ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
123,3,"甲冑青根高伸ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
124,3,"Xmas3青根高伸ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
127,3,"プール掃除二口堅治ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
133,3,"ユニフォーム黄金川貫至ICONIC","レシーブ","ダイブ","銅",24,0,0,0,"","発動率","15〜59.1",""
134,3,"制服黄金川貫至ICONIC","レシーブ","ダイブ","銅",24,0,0,0,"","発動率","15〜59.1",""
135,3,"職業体験黄金川貫至ICONIC","レシーブ","ダイブ","銅",24,0,0,0,"","発動率","15〜59.1",""
136,3,"スパイ黄金川貫至ICONIC","レシーブ","ダイブ","銅",24,0,0,0,"","発動率","15〜59.1",""
137,3,"焼き芋黄金川貫至ICONIC","レシーブ","ダイブ","銅",24,0,0,0,"","発動率","15〜59.1",""
142,3,"職業体験2作並浩輔ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
179,3,"ユニフォーム渡親治ICONIC","レシーブ","ダイブ","銅",33,0,0,0,"","発動率","15〜59.1",""
183,3,"焼き芋松川一静ICONIC","レシーブ","アンダー","銅",27,0,0,0,"","発動率","15〜59.1",""
204,1,"ユニフォーム子安颯真ICONIC","レシーブ","オーバー","銅",27,0,0,0,"","発動率","15〜59.1",""
206,3,"ユニフォーム横手駿ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
208,3,"ユニフォーム秋宮昇ICONIC","レシーブ","ダイブ","銅",28,0,0,0,"","発動率","15〜59.1",""
212,3,"ユニフォーム南田大志ICONIC","レシーブ","ダイブ","銅",34,0,0,0,"","発動率","15〜59.1",""
230,3,"ユニフォーム土湯新ICONIC","レシーブ","ダイブ","銅",34,0,0,0,"","発動率","15〜59.1",""
236,3,"ユニフォーム秋保和光ICONIC","レシーブ","ダイブ","銅",34,0,0,0,"","発動率","15〜59.1",""
280,3,"ユニフォーム山形隼人ICONIC","レシーブ","ダイブ","銅",34,0,0,0,"","発動率","15〜59.1",""
295,3,"ユニフォーム宮侑ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
296,3,"文化祭宮侑ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
297,3,"RPG宮侑ICONIC","レシーブ","ダイブ","銅",31,0,0,0,"","発動率","15〜59.1",""
298,3,"カンフー宮侑ICONIC","レシーブ","ダイブ","銅",32,0,0,0,"","発動率","15〜59.1",""
328,3,"ユニフォーム赤木路成ICONIC","レシーブ","ダイブ","銅",33,0,0,0,"","発動率","15〜59.1",""
332,3,"ユニフォーム理石平介ICONIC","レシーブ","ダイブ","銅",25,0,0,0,"","発動率","15〜59.1",""
345,3,"梅雨木葉秋紀ICONIC","レシーブ","ダイブ","銅",30,0,0,0,"","発動率","15〜59.1",""
350,3,"ユニフォーム小見春樹ICONIC","レシーブ","ダイブ","銅",32,0,0,0,"","発動率","15〜59.1",""
351,3,"路地裏2小見春樹ICONIC","レシーブ","ダイブ","銅",32,0,0,0,"","発動率","15〜59.1",""
364,3,"ユニフォーム姫川葵ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
365,3,"花火姫川葵ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
368,3,"ユニフォーム貝掛亮文ICONIC","レシーブ","ダイブ","銅",33,0,0,0,"","発動率","15〜59.1",""
377,3,"ユニフォーム昼神幸郎ICONIC","レシーブ","ダイブ","銅",27,0,0,0,"","発動率","15〜59.1",""
378,3,"Xmas昼神幸郎ICONIC","レシーブ","ダイブ","銅",27,0,0,0,"","発動率","15〜59.1",""
379,3,"職業体験2昼神幸郎ICONIC","レシーブ","ダイブ","銅",27,0,0,0,"","発動率","15〜59.1",""
385,3,"ユニフォーム小森元也ICONIC","レシーブ","ダイブ","銅",35,0,0,0,"","発動率","15〜59.1",""
386,3,"キャンプ小森元也ICONIC","レシーブ","ダイブ","銀",35,0,0,0,"","発動率","15〜59.1",""
396,3,"ユニフォーム高千穂恵也ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
401,3,"ユニフォーム赤間颯ICONIC","レシーブ","ダイブ","銅",34,0,0,0,"","発動率","15〜59.1",""
403,1,"ユニフォーム和倉久彦ICONIC","レシーブ","ダイブ","銅",27,0,0,0,"","発動率","15〜59.1",""
406,3,"ユニフォーム輪島友和ICONIC","レシーブ","ダイブ","銅",33,0,0,0,"","発動率","15〜59.1",""
98,3,"サバゲ2灰羽リエーフICONIC","レシーブ","アンダー","銀",25,0,0,0,"","発動率","10〜39.4",""
8,4,"ハロウィン日向翔陽ICONIC","レシーブ","足レシーブ","銅",31,0,0,0,"","発動率","10〜39.4",""
38,4,"制服西谷夕ICONIC","レシーブ","足レシーブ","銅",28,0,0,0,"","発動率","10〜39.4",""
39,4,"Xmas西谷夕ICONIC","レシーブ","足レシーブ","銅",31,0,0,0,"","発動率","10〜39.4",""
50,4,"ユニフォーム澤村大地ICONIC","レシーブ","足レシーブ","銅",32,0,0,0,"","発動率","10〜39.4",""
51,4,"プール掃除澤村大地ICONIC","レシーブ","足レシーブ","銅",32,0,0,0,"","発動率","10〜39.4",""
52,4,"文化祭澤村大地ICONIC","レシーブ","足レシーブ","銅",32,0,0,0,"","発動率","10〜39.4",""
53,4,"RPG澤村大地ICONIC","レシーブ","足レシーブ","銅",32,0,0,0,"","発動率","10〜39.4",""
54,4,"新年2澤村大地ICONIC","レシーブ","足レシーブ","銅",32,0,0,0,"","発動率","10〜39.4",""
94,2,"ユニフォーム灰羽リエーフICONIC","レシーブ","足レシーブ","銅",25,0,0,0,"","発動率","10〜39.4",""
95,2,"探偵灰羽リエーフICONIC","レシーブ","足レシーブ","銅",25,0,0,0,"","発動率","10〜39.4",""
96,2,"路地裏灰羽リエーフICONIC","レシーブ","足レシーブ","銅",25,0,0,0,"","発動率","10〜39.4",""
97,2,"文化祭2灰羽リエーフICONIC","レシーブ","足レシーブ","銅",25,0,0,0,"","発動率","10〜39.4",""
98,2,"サバゲ2灰羽リエーフICONIC","レシーブ","足レシーブ","銅",25,0,0,0,"","発動率","10〜39.4",""
99,4,"ユニフォーム夜久衛輔ICONIC","レシーブ","足レシーブ","銅",34,0,0,0,"","発動率","10〜39.4",""
100,4,"1周年夜久衛輔ICONIC","レシーブ","足レシーブ","銅",34,0,0,0,"","発動率","10〜39.4",""
101,4,"花火夜久衛輔ICONIC","レシーブ","足レシーブ","銅",34,0,0,0,"","発動率","10〜39.4",""
113,4,"ユニフォーム芝山優生ICONIC","レシーブ","足レシーブ","銅",30,0,0,0,"","発動率","10〜39.4",""
127,4,"プール掃除二口堅治ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
132,4,"Xmas3二口堅治ICONIC","レシーブ","足レシーブ","銅",27,0,0,0,"","発動率","10〜39.4",""
138,2,"ユニフォーム小原豊ICONIC","レシーブ","足レシーブ","銅",24,0,0,0,"","発動率","10〜39.4",""
142,4,"職業体験2作並浩輔ICONIC","レシーブ","足レシーブ","銅",31,0,0,0,"","発動率","10〜39.4",""
179,4,"ユニフォーム渡親治ICONIC","レシーブ","足レシーブ","銅",33,0,0,0,"","発動率","10〜39.4",""
206,4,"ユニフォーム横手駿ICONIC","レシーブ","足レシーブ","銅",31,0,0,0,"","発動率","10〜39.4",""
216,2,"ユニフォーム百沢雄大ICONIC","レシーブ","足レシーブ","銅",25,0,0,0,"","発動率","10〜39.4",""
217,2,"職業体験百沢雄大ICONIC","レシーブ","足レシーブ","銅",25,0,0,0,"","発動率","10〜39.4",""
230,4,"ユニフォーム土湯新ICONIC","レシーブ","足レシーブ","銅",34,0,0,0,"","発動率","10〜39.4",""
280,4,"ユニフォーム山形隼人ICONIC","レシーブ","足レシーブ","銅",34,0,0,0,"","発動率","10〜39.4",""
296,4,"文化祭宮侑ICONIC","レシーブ","足レシーブ","銅",31,0,0,0,"","発動率","10〜39.4",""
297,4,"RPG宮侑ICONIC","レシーブ","足レシーブ","銅",31,0,0,0,"","発動率","10〜39.4",""
300,4,"サバゲ2宮侑ICONIC","レシーブ","足レシーブ","銅",32,0,0,0,"","発動率","10〜39.4",""
345,4,"梅雨木葉秋紀ICONIC","レシーブ","足レシーブ","銅",30,0,0,0,"","発動率","10〜39.4",""
350,4,"ユニフォーム小見春樹ICONIC","レシーブ","足レシーブ","銅",32,0,0,0,"","発動率","10〜39.4",""
351,4,"路地裏2小見春樹ICONIC","レシーブ","足レシーブ","銅",32,0,0,0,"","発動率","10〜39.4",""
368,4,"ユニフォーム貝掛亮文ICONIC","レシーブ","足レシーブ","銅",33,0,0,0,"","発動率","10〜39.4",""
385,4,"ユニフォーム小森元也ICONIC","レシーブ","足レシーブ","銅",35,0,0,0,"","発動率","10〜39.4",""
397,2,"ユニフォーム広尾倖児ICONIC","レシーブ","足レシーブ","銅",28,0,0,0,"","発動率","10〜39.4",""
398,2,"カンフー広尾倖児ICONIC","レシーブ","足レシーブ","銅",28,0,0,0,"","発動率","10〜39.4",""
401,4,"ユニフォーム赤間颯ICONIC","レシーブ","足レシーブ","銅",34,0,0,0,"","発動率","10〜39.4",""
406,4,"ユニフォーム輪島友和ICONIC","レシーブ","足レシーブ","銅",33,0,0,0,"","発動率","10〜39.4",""
10,3,"格ゲー日向翔陽ICONIC","レシーブ","足レシーブ","銅",32,0,0,0,"","発動率","10〜39.4",""
13,3,"夏祭り影山飛雄ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
32,3,"水着山口忠ICONIC","レシーブ","足レシーブ","銅",23,0,0,0,"","発動率","10〜39.4",""
33,3,"雪遊び山口忠ICONIC","レシーブ","足レシーブ","銅",23,0,0,0,"","発動率","10〜39.4",""
34,3,"スパイ山口忠ICONIC","レシーブ","足レシーブ","銅",23,0,0,0,"","発動率","10〜39.4",""
75,3,"格ゲー清水潔子ICONIC","レシーブ","足レシーブ","銅",27,0,0,0,"","発動率","10〜39.4",""
76,3,"ユニフォーム孤爪研磨ICONIC","レシーブ","足レシーブ","銅",24,0,0,0,"","発動率","10〜39.4",""
77,3,"制服孤爪研磨ICONIC","レシーブ","足レシーブ","銅",24,0,0,0,"","発動率","10〜39.4",""
78,3,"夏祭り孤爪研磨ICONIC","レシーブ","足レシーブ","銅",24,0,0,0,"","発動率","10〜39.4",""
79,3,"1周年孤爪研磨ICONIC","レシーブ","足レシーブ","銅",24,0,0,0,"","発動率","10〜39.4",""
80,3,"スパイ孤爪研磨ICONIC","レシーブ","足レシーブ","銅",24,0,0,0,"","発動率","10〜39.4",""
81,3,"Xmas2孤爪研磨ICONIC","レシーブ","足レシーブ","銅",24,0,0,0,"","発動率","10〜39.4",""
82,3,"中学生孤爪研磨ICONIC","レシーブ","足レシーブ","銅",25,0,0,0,"","発動率","10〜39.4",""
83,3,"ハロウィン孤爪研磨ICONIC","レシーブ","足レシーブ","銅",24,0,0,0,"","発動率","10〜39.4",""
85,3,"ユニフォーム黒尾鉄朗ICONIC","レシーブ","足レシーブ","銅",25,0,0,0,"","発動率","10〜39.4",""
86,3,"制服黒尾鉄朗ICONIC","レシーブ","足レシーブ","銅",25,0,0,0,"","発動率","10〜39.4",""
87,3,"夏祭り黒尾鉄朗ICONIC","レシーブ","足レシーブ","銅",25,0,0,0,"","発動率","10〜39.4",""
88,3,"1周年黒尾鉄朗ICONIC","レシーブ","足レシーブ","銅",25,0,0,0,"","発動率","10〜39.4",""
89,3,"キャンプ黒尾鉄朗ICONIC","レシーブ","足レシーブ","銅",25,0,0,0,"","発動率","10〜39.4",""
90,3,"文化祭2黒尾鉄朗ICONIC","レシーブ","足レシーブ","銅",25,0,0,0,"","発動率","10〜39.4",""
91,3,"中学生黒尾鉄朗ICONIC","レシーブ","足レシーブ","銅",25,0,0,0,"","発動率","10〜39.4",""
92,3,"ハロウィン黒尾鉄朗ICONIC","レシーブ","足レシーブ","銅",25,0,0,0,"","発動率","10〜39.4",""
93,3,"和装体験黒尾鉄朗ICONIC","レシーブ","足レシーブ","銅",25,0,0,0,"","発動率","10〜39.4",""
108,3,"ユニフォーム犬岡走ICONIC","レシーブ","足レシーブ","銅",27,0,0,0,"","発動率","10〜39.4",""
109,3,"新年犬岡走ICONIC","レシーブ","足レシーブ","銅",27,0,0,0,"","発動率","10〜39.4",""
115,3,"ユニフォーム海信之ICONIC","レシーブ","足レシーブ","銅",27,0,0,0,"","発動率","10〜39.4",""
116,3,"遊園地海信之ICONIC","レシーブ","足レシーブ","銅",27,0,0,0,"","発動率","10〜39.4",""
117,3,"ユニフォーム海信之YELL","レシーブ","足レシーブ","銅",27,0,0,0,"","発動率","10〜39.4",""
125,3,"ユニフォーム二口堅治ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
126,3,"制服二口堅治ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
128,3,"路地裏二口堅治ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
129,3,"甲冑二口堅治ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
130,3,"2周年二口堅治ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
131,3,"アート2二口堅治ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
139,3,"ユニフォーム女川太郎ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
140,3,"水着2女川太郎ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
141,3,"ユニフォーム作並浩輔ICONIC","レシーブ","足レシーブ","銅",31,0,0,0,"","発動率","10〜39.4",""
145,3,"寝正月茂庭要ICONIC","レシーブ","足レシーブ","銅",27,0,0,0,"","発動率","10〜39.4",""
149,3,"ユニフォーム及川徹ICONIC","レシーブ","足レシーブ","銅",29,0,0,0,"","発動率","10〜39.4",""
150,3,"プール掃除及川徹ICONIC","レシーブ","足レシーブ","銅",29,0,0,0,"","発動率","10〜39.4",""
151,3,"Xmas及川徹ICONIC","レシーブ","足レシーブ","銅",29,0,0,0,"","発動率","10〜39.4",""
152,3,"制服及川徹ICONIC","レシーブ","足レシーブ","銅",29,0,0,0,"","発動率","10〜39.4",""
153,3,"路地裏及川徹ICONIC","レシーブ","足レシーブ","銅",29,0,0,0,"","発動率","10〜39.4",""
154,3,"バカンス及川徹ICONIC","レシーブ","足レシーブ","銅",29,0,0,0,"","発動率","10〜39.4",""
156,3,"夏祭り2及川徹ICONIC","レシーブ","足レシーブ","銅",29,0,0,0,"","発動率","10〜39.4",""
160,3,"制服岩泉一ICONIC","レシーブ","足レシーブ","銅",27,0,0,0,"","発動率","10〜39.4",""
173,3,"ユニフォーム国見英ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
174,3,"職業体験国見英ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
175,3,"路地裏国見英ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
176,3,"カンフー国見英ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
177,3,"中学生国見英ICONIC","レシーブ","足レシーブ","銅",27,0,0,0,"","発動率","10〜39.4",""
178,3,"寝正月国見英ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
185,3,"アート花巻貴大ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
194,3,"ユニフォーム桜井大河ICONIC","レシーブ","足レシーブ","銅",31,0,0,0,"","発動率","10〜39.4",""
195,3,"ユニフォーム芳賀良治ICONIC","レシーブ","足レシーブ","銅",27,0,0,0,"","発動率","10〜39.4",""
209,3,"ユニフォーム古牧譲ICONIC","レシーブ","足レシーブ","銅",28,0,0,0,"","発動率","10〜39.4",""
210,3,"雪遊び古牧譲ICONIC","レシーブ","足レシーブ","銅",28,0,0,0,"","発動率","10〜39.4",""
218,3,"ユニフォーム照島游児ICONIC","レシーブ","足レシーブ","銅",29,0,0,0,"","発動率","10〜39.4",""
219,3,"制服照島游児ICONIC","レシーブ","足レシーブ","銅",29,0,0,0,"","発動率","10〜39.4",""
220,3,"雪遊び照島游児ICONIC","レシーブ","足レシーブ","銅",29,0,0,0,"","発動率","10〜39.4",""
221,3,"スパイ照島游児ICONIC","レシーブ","足レシーブ","銅",29,0,0,0,"","発動率","10〜39.4",""
223,3,"ユニフォーム母畑和馬ICONIC","レシーブ","足レシーブ","銅",27,0,0,0,"","発動率","10〜39.4",""
224,3,"アート2母畑和馬ICONIC","レシーブ","足レシーブ","銅",27,0,0,0,"","発動率","10〜39.4",""
231,3,"ユニフォーム中島猛ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
232,3,"スパイ中島猛ICONIC","レシーブ","足レシーブ","銅",26,0,0,0,"","発動率","10〜39.4",""
239,3,"ユニフォーム川渡瞬己ICONIC","レシーブ","足レシーブ","銅",27,0,0,0,"","発動率","10〜39.4",""
240,3,"サバゲ2川渡瞬己ICONIC","レシーブ","足レシーブ","銅",27,0,0,0,"","発動率","10〜39.4",""
268,3,"文化祭3白布賢二郎ICONIC","レシーブ","足レシーブ","銅",29,0,0,0,"","発動率","10〜39.4",""
270,3,"ユニフォーム大平獅音ICONIC","レシーブ","足レシーブ","銅",27,0,0,0,"","発動率","10〜39.4",""
279,3,"3周年瀬見英太ICONIC","レシーブ","足レシーブ","銅",30,0,0,0,"","発動率","10〜39.4",""
284,3,"ユニフォーム中川俊美ICONIC","レシーブ","足レシーブ","銅",34,0,0,0,"","発動率","10〜39.4",""
290,3,"ユニフォーム赤谷勇ICONIC","レシーブ","足レシーブ","銅",28,0,0,0,"","発動率","10〜39.4",""
305,3,"カンフー宮治ICONIC","レシーブ","足レシーブ","銅",28,0,0,0,"","発動率","10〜39.4",""
308,3,"制服宮治ICONIC","レシーブ","足レシーブ","銅",28,0,0,0,"","発動率","10〜39.4",""
318,3,"ユニフォーム北信介ICONIC","レシーブ","足レシーブ","銅",32,0,0,0,"","発動率","10〜39.4",""
319,3,"Xmas北信介ICONIC","レシーブ","足レシーブ","銅",32,0,0,0,"","発動率","10〜39.4",""
320,3,"スパイ北信介ICONIC","レシーブ","足レシーブ","銅",32,0,0,0,"","発動率","10〜39.4",""
321,3,"新年2北信介ICONIC","レシーブ","足レシーブ","銅",32,0,0,0,"","発動率","10〜39.4",""
322,3,"職業体験2北信介ICONIC","レシーブ","足レシーブ","銅",32,0,0,0,"","発動率","10〜39.4",""
